Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2018-11-09,203.597830431,107.449349632,367.476180981,126.116004656,46.4397104139,117.19604835,117.079922027,8.2378190063,219.948380646,183.538531654,122.10071683,47.8082047197,143.472522862,109.550433101,48.4769481276,183.644048673,198.339174131,73.8272123729,108.625602001,75.9453283836,43.9076384022,91.6845349901,129.457687248,274.626595358,129.208548584,143.42629758,57.2583394472,104.420498148,79.9834572193
2018-11-12,193.341765221,105.673081293,355.228301553,124.217954314,44.970910403,115.117095773,115.79005848,7.67134893477,203.549803872,177.064996691,119.491473731,46.3573633376,143.748925135,107.247009492,48.6623470838,182.093434731,194.334912336,73.6595577362,105.94887365,74.6921707911,43.7390679748,91.9722583442,125.515565809,270.485597699,126.826231989,139.231031042,57.5129950794,102.748741404,78.9548582888
2018-11-13,191.410040318,107.032571586,347.746250107,125.171948203,44.4780244932,113.116594237,115.938888889,8.26662256926,202.561937801,176.640664369,119.432172752,47.0927212984,142.821003218,107.877005692,48.652589244,181.737879942,195.646653269,73.5806614366,106.018270311,74.7916277429,43.1540294324,92.7362134566,125.288325726,267.347575492,127.636812739,139.231031042,57.4542283951,101.828780592,77.1449197861
2018-11-14,186.003202057,106.943262005,342.980422125,124.317328677,43.6992647559,113.4794303,116.206783626,7.98818812733,200.03300066,177.528801788,118.79962897,46.7946032062,142.396528298,105.652331608,48.555010846,181.579855591,195.340909142,73.0678354891,104.521285197,74.7916277429,42.549159075,92.7560564466,121.563564367,263.117203783,127.409454724,139.001835958,57.728472922,100.434001297,76.5416069519
2018-11-15,190.593538039,108.759223492,339.846318129,128.610301179,46.1045479953,115.783929619,116.196861598,7.84417031253,201.267833248,175.022280628,120.025182547,47.8082047197,142.643316042,108.349502843,48.5354951664,181.293436455,202.096868082,73.807488298,106.82141065,73.9263522624,42.8466362999,93.0933872754,124.082965286,263.097342883,128.966362872,141.592736908,57.8655951855,98.4654830014,77.3328368984
2018-11-16,192.70449515,108.620297477,334.254678617,129.146922741,45.6905238312,117.872891496,115.284035088,7.70015249773,199.667490214,174.686762048,120.153668002,48.523688141,144.114170996,108.270753318,48.9550822778,185.273674791,206.130718018,75.0106568673,107.827093207,74.3341257647,43.1441135249,93.0834657805,127.224806433,269.224430546,129.364008329,139.935630709,58.9723677407,96.6354534298,78.0943957219
2018-11-19,185.06721164,107.419579772,319.320424335,125.191823076,45.0990607395,118.229302053,114.520038986,7.52733111998,195.814812538,171.301971664,118.908347432,47.6988947526,145.831813695,109.097623331,49.286848831,184.414417383,202.757669905,75.2966559534,104.17278134,72.126181435,43.8084793273,92.5576265472,128.953807064,264.199622835,127.097429224,134.525079144,59.3739400837,95.7352767216,78.3515454545
2018-11-20,176.2250894,105.27614982,316.09677451,121.505034192,43.856988247,114.942404692,110.997719298,7.34490855457,189.018293971,166.821811797,115.834579994,47.0927212984,144.568260445,106.75482496,48.1842129336,181.441584284,197.757274018,73.7483160733,101.275220704,70.73378411,43.1639453399,91.3769686461,126.829606289,259.681268075,125.258318985,133.137502266,58.2377841863,93.1435591662,76.1262112299
2018-11-21,176.025942503,105.683004579,315.718692124,123.095024007,44.2512969748,116.397747801,112.148674464,7.49852755702,190.26300522,167.068516635,117.188619026,46.7349795878,140.165567092,105.957486018,47.5499533466,180.463808613,197.303589184,73.7581781108,102.66923613,71.9769960074,42.7375613174,90.6923854934,126.226926069,258.737875323,124.970026028,134.18567185,57.9439507646,93.153451218,76.7097433155
2018-11-23,171.555094659,104.928834781,310.743923875,121.554721373,43.906276838,112.467331378,111.206081871,7.26809905335,186.805473973,166.624447926,115.824696497,46.2480533705,140.402483326,104.982960645,47.8329307008,179.683563381,195.426777148,73.6398336613,102.629407118,71.1017748316,42.7772249474,90.821364928,125.08084565,259.800433475,128.280424458,132.638373893,57.4346395003,94.0734120296,74.6624358289
2018-11-26,173.875156013,108.838609787,314.76353662,124.019205587,44.921621812,113.833571848,111.672417154,7.277700241,191.981892184,167.581662699,118.167085188,47.1523449169,140.441969365,107.552163901,47.6865631038,181.619361679,198.465425207,74.3992105452,106.014873153,72.3151496434,42.9755430974,91.2182247267,128.775966999,264.308857785,127.226663997,135.703022104,57.953745212,94.1228722883,76.1361016043
2018-11-27,173.496776908,109.26531112,316.425109215,123.82045686,45.4637963127,114.061278592,113.011890838,7.14328361386,191.300264595,170.936848503,118.631609528,47.7684556407,142.279824945,108.004973671,48.1744550938,182.350224301,199.289633668,75.286793916,106.682009107,71.6985165424,43.6994043448,91.9921013341,128.054726736,269.264152346,121.957861691,135.673074402,59.4033234259,94.0140597192,76.2053342246
2018-11-28,180.168197967,112.023984854,331.817042176,129.951855085,46.6171493414,116.962064516,115.194736842,7.43131924345,195.943235127,176.107781918,121.567008014,48.5534999502,145.47868709,109.205903928,48.506221647,185.530464361,202.91416485,76.1645152493,110.644995818,74.2545602033,44.5224246671,92.2798246881,129.131647129,278.995993368,122.007567373,141.133538805,58.8254510298,96.4079362398,77.589986631
2018-11-29,178.784127031,110.456105537,340.831322242,129.415233522,46.6664379324,117.664985337,115.700760234,7.62334299651,194.066289593,174.350972055,120.064716533,47.4007766604,144.892560175,108.339659152,48.555010846,186.923053952,203.132629743,76.8351337961,109.718971285,73.9362979575,45.1272950245,92.0913162838,129.062487104,280.584865371,120.486573499,138.857513423,58.2279897389,96.2397713603,78.1932994652
2018-11-30,177.818264579,111.408741072,345.010127571,134.821198894,47.1888969967,117.754087977,114.589493177,7.20089073978,189.923021619,178.976245479,122.822212081,49.0006770885,145.935667396,109.451996194,49.9626898048,187.327991351,206.469184474,78.2454051519,110.415978998,74.9308674754,45.8412403644,93.7680489332,128.80560701,280.296882321,121.122806231,141.462963531,59.0605177672,96.5958852229,78.6284759358
2018-12-03,184.031647774,111.498050653,358.143515747,138.080678015,48.0465184796,119.46683871,114.83754386,7.49852755702,190.859240825,180.385663562,123.850095726,49.8155332072,145.250196937,110.485583711,49.2588503254,184.20768,207.303323157,78.1270607024,111.610849363,77.7437674525,45.6032585844,92.5873910321,128.548726916,285.248103195,122.872446242,144.747228227,56.9645060255,97.6840109141,80.3296203209
2018-12-04,175.936326399,106.814259276,340.771625023,128.510926815,46.6762956506,116.071038123,111.989922027,6.98966461141,183.568682755,173.993654795,120.183318492,47.4504630091,145.071378556,105.553894702,49.1498047722,183.879749189,200.789097253,77.1309949197,108.056110027,75.5991805905,44.7604064471,92.5774695372,125.169765683,277.497499895,120.158515997,138.39831532,56.8959448938,94.775747703,78.5592433155
2018-12-06,173.974729461,107.419579772,330.225116336,127.566870362,47.7014983428,114.75429912,113.438538012,7.05687292498,183.349567622,174.648736438,122.466406204,48.0665737329,144.952166302,103.545781812,48.9515401302,184.287178378,201.265747928,77.2887875189,108.723245981,75.3498100252,44.6017519271,92.8155854164,123.905125221,275.803923339,120.73510191,140.804114079,56.8861504464,94.2613610127,77.530644385
2018-12-07,167.771303611,105.861623742,321.588918657,122.777026044,45.7792432949,114.338486804,111.98,6.73043254478,178.9473454,171.502359452,117.949648264,45.9499352783,144.475317287,101.675480591,48.6640563991,181.812791351,196.856729176,75.6615513392,104.371926401,73.1553490501,43.5506657323,91.72422097,122.838084832,268.162904404,118.746874625,136.870982498,56.4943725508,92.6898410127,76.7888663102
2018-12-10,168.876568891,104.978451216,324.70312358,122.618027062,46.1932674591,113.793970674,111.86,6.65362304355,178.110723982,170.410556712,119.718794153,46.9138504431,144.30643326,99.775648298,48.8127548807,183.492194595,196.936170955,76.3518939609,107.130085494,72.3274387732,44.0266292922,92.2996676781,122.281356704,265.522917419,118.707110079,137.639640192,57.0722449468,93.4358156962,75.7009251337
2018-12-11,167.910706439,104.59144303,320.404923814,122.468965517,46.4199949776,114.318686217,111.97,6.49040285345,176.088888889,170.926681644,119.481590234,47.0827840287,145.538293217,98.8011229249,49.1101518438,182.438841081,196.082171827,76.0461707999,108.125810798,73.3847699702,43.6399088998,93.1727592352,120.26321724,266.210310257,118.22993553,136.571505474,57.6403228955,93.3462987342,75.8393903743
2018-12-12,168.378701648,106.655486687,325.041407821,124.585639459,46.745299678,114.467190616,112.21,6.44239691519,175.989291101,172.911777534,119.748444642,47.529961167,146.134354486,99.4409628164,48.7929284165,182.329530811,198.415774095,76.9337541706,108.613716197,74.1328816663,43.7886475123,93.2918171748,121.297140906,269.6173878,118.95563849,137.559779653,56.0732113129,92.6102703797,75.1866256684
2018-12-13,170.220810448,105.881470316,323.827564369,125.112323585,46.7945882689,114.784,113.39,6.91285511019,175.212428356,172.574311233,119.323454289,47.987075575,146.869496718,99.5393997227,49.0407592191,185.261033514,200.719585696,77.9199579159,108.98213456,72.746381323,44.1951997197,95.7325049367,120.790120646,271.12168227,118.548051896,137.300232899,55.9165001547,92.461075443,76.1361016043
2018-12-14,164.774142807,104.889141634,317.141475843,125.976880547,45.1680647669,112.695038123,112.2,6.81684323365,172.075098039,171.006085479,118.503124072,47.5597729762,132.126914661,98.7223733998,48.9118872017,182.140722162,194.731661579,75.9672745002,105.576754019,72.3473884184,43.4316748423,95.8813273612,119.845671143,264.018622948,118.100700757,134.85450387,55.9067057073,91.3570329114,74.7514491979
2018-12-17,163.240711698,100.403815994,314.53469728,123.691270188,43.5711144194,111.328797654,110.62,6.86484917192,167.334243338,166.718278356,114.74739537,46.7846659365,128.292253829,97.4623809983,47.9106507592,179.656397838,191.474548626,74.7256545588,102.450176564,69.724010071,42.7474772249,92.0417088089,119.229293573,257.094883496,114.631244144,131.170936476,54.7999331521,90.2828293671,73.2283315508
2018-12-18,165.361626154,100.245043405,326.404494321,123.492521461,43.4331063646,108.645818182,109.45,6.98966461141,170.810206134,168.772852603,115.290987682,47.4405257393,129.563851204,96.9997275383,47.9007375271,178.58316973,193.202407327,73.8316882009,103.525559892,70.9708628977,42.0434477926,91.7639069499,118.602974429,252.014153827,115.098477556,132.428739976,54.5060997304,90.5911655696,71.2106951872
2018-12-19,160.203721515,98.0123038714,317.937438762,121.56465881,42.5261962908,106.75486217,109.22,7.36411092988,168.569255907,166.311333699,115.073550757,45.2841382057,126.772297593,95.7692662087,47.4843817787,178.036618378,188.634505015,73.2754424671,103.246756807,68.7963515679,41.6170637701,91.0396378173,118.463792397,249.364204627,113.130132543,131.031180531,54.7117831256,90.0640101266,70.0040695187
2018-12-20,156.1610395,95.0353178269,311.470240039,120.789538775,41.8854446081,103.933278592,107.0,7.15260904939,167.73263449,162.936670685,111.703278421,45.2543263965,127.427964989,94.9423961952,47.127505423,172.590979459,186.072507632,72.9973196002,101.076075644,67.3599771115,41.5972319552,90.2657612098,116.634542833,241.523941391,108.974737517,128.535538665,53.9380217817,86.8115605063,67.8776390374
2018-12-21,150.087059133,90.6293784811,303.013134017,119.318798196,41.2545506437,103.170956012,104.22,6.87381111601,159.406259427,159.284094247,109.647511131,44.5587175147,127.249146608,92.6980347299,47.1572451193,173.058032432,182.467836895,72.4112749878,97.8100966453,72.1877912566,41.5774001402,90.2558397149,115.381904545,237.439433226,105.554986586,124.043383307,53.7911050709,86.6623655696,67.3732299465
2018-12-24,146.203694636,88.813416994,292.675565596,116.218318056,39.7068888871,99.9830615836,100.35,6.65269551368,155.721141277,156.961532055,106.316772781,43.3165587972,122.033610503,90.6997655306,45.5612147505,169.212298378,177.373632795,70.6730070697,93.7276228975,67.9285420005,40.2090049054,86.6741800318,111.971944761,232.059837105,101.459238377,121.517793738,51.9595434088,85.3593964557,64.791842246
2018-12-26,156.499589225,93.1201234716,312.345799251,123.979455842,41.8657291717,106.319249267,105.83,7.10454044018,162.274675716,167.025968219,110.092268477,45.9002489296,125.878205689,94.460055354,46.5327114967,172.938784865,184.960322721,73.5039005363,100.130136604,72.8261799039,41.8352137351,89.3827481578,116.485419228,242.43050296,105.385987266,130.002976083,53.3209715961,89.924761519,67.8875294118
2018-12-27,155.483940049,93.9536795641,315.539600467,125.877506184,42.2994687723,108.230005865,106.52,6.9891757781,164.744700855,169.050766027,112.454424161,46.0691825152,126.573610503,95.5231739428,47.1175921909,174.608250811,189.369341474,74.8746489517,100.747486293,73.4845181964,42.48966363,91.2975966864,117.976655285,245.0406033,105.137458856,131.779873091,54.0163773609,91.0984283544,68.1842406417
2018-12-28,155.563598808,93.6956741069,314.783435693,124.824137931,42.1614607176,107.566686217,107.3,7.21990510227,162.374273504,168.951511233,111.713161917,46.456736035,126.43452954,95.3164564394,46.7904555315,174.459191351,188.048621893,74.8647159922,99.9608633027,73.1553490501,42.5987386125,90.4641911092,117.549167615,245.309583106,104.719931126,130.711738372,54.1339107295,91.6355301266,67.4226818182
2018-12-31,157.067157882,94.5887699203,320.872552029,126.275003637,42.7134929364,107.705290323,109.65,7.27758743331,166.378104575,170.539587945,112.345705699,46.6356068904,128.202844639,96.0941079997,46.939154013,176.456588108,189.210457915,75.8977437835,101.135819162,73.9533348592,43.2829362299,91.1983817367,119.050345246,248.178701037,105.853220678,131.709995119,55.0643832317,92.6500556962,67.4424625668
2019-01-02,157.24639009,94.9460082456,322.17594131,125.58932053,42.3388996451,109.586346041,108.97,7.73904608166,171.338074409,171.125191233,113.867764173,46.7846659365,126.911378556,97.7576917174,46.5227982646,174.956056216,189.617597034,75.0832411019,100.687742775,73.8735362783,42.8862999299,90.5634060589,116.684250702,242.56997397,107.662507508,132.68828673,54.8684942839,92.8390359494,68.9260187166
2019-01-03,141.583486619,93.100276898,309.331089692,120.74978903,40.8109533249,107.487483871,106.33,7.7486598035,168.828210156,167.353509041,111.594559958,44.2109130738,124.894704595,96.3795750282,46.2353145336,173.80332973,182.477767117,73.5436323745,96.9836446427,72.5668345159,41.6864751226,89.928430381,114.586578648,235.955063185,102.87087975,127.906636915,55.0643832317,92.3616121519,67.8677486631
2019-01-04,147.627594952,97.2954194191,325.429439745,127.348246763,42.6492845558,109.715049853,109.61,7.91209307479,174.345927602,172.326174247,115.953181953,46.9237877128,126.990853392,99.9326476119,47.1572451193,177.162136216,189.985015264,75.7586823501,101.494280271,74.4620508125,42.6384022425,91.7639069499,117.986596859,238.71459675,106.390042045,133.417014155,55.2015054952,92.9384992405,70.370013369
2019-01-07,147.299002571,97.8235490001,326.454242004,127.427746253,42.9374553974,111.140692082,110.56,8.40239288866,175.312026144,175.720688219,116.77351217,47.1424076471,126.176236324,100.002121098,46.5426247289,179.089971892,189.548085478,74.9243137494,101.623724561,75.5293568322,42.8664681149,91.3968116361,117.608817057,239.172858642,106.340336363,135.822812914,55.5541056012,94.032595443,70.7359572193
